id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,sentiment
257,@msolih656,Mau salah satu apa semuanya.....,UgxiV2P28V2A6poJVVp4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxiV2P28V2A6poJVVp4AaABAg,2023-10-15 17:43:20,0,Mau salah satu apa semuanya.....,http://www.youtube.com/@msolih656,netral
258,@msolih656,Emoh... Males ...,Ugx5EAJZrv1IsHXfWch4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx5EAJZrv1IsHXfWch4AaABAg,2023-10-15 17:38:32,0,Emoh... Males ...,http://www.youtube.com/@msolih656,netral
259,@msolih656,!?,Ugwym1ulNsP-MSd6VIN4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugwym1ulNsP-MSd6VIN4AaABAg,2023-10-15 17:37:12,0,!?,http://www.youtube.com/@msolih656,netral
260,@msolih656,😎,UgxrM-RVobvlsutnIOZ4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxrM-RVobvlsutnIOZ4AaABAg,2023-10-15 17:33:42,0,😎,http://www.youtube.com/@msolih656,netral
261,@adikarasmuth2840,"☝aku pernah bang..berhenti maen JO sehabis dpt JP.. berhenti maen itu jg, gegara ga pernah dikasih menang sekalipun, sehabis dpt JP itu..duit JP dah gua ambil smw seh,tp cuma kepalanya aja,ekor nya yg itungannya receh,,600k buat maen lagi..sampe abis ga pernah narik sekalipun..mungkin akun gua dah ditandai..jd ga prnah bisa menang lagi..😂 Buat pelajaran aja untuk semuanya..yg ga percaya silahkan lanjutin aja..tenang..trotoar masih luas buat tidur..😂😂😂",UgwkZmyPdeU09twK0pF4AaABAg,,1,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgwkZmyPdeU09twK0pF4AaABAg,2023-10-15 16:38:50,0,"☝aku pernah bang..berhenti maen JO sehabis dpt JP.. berhenti maen itu jg, gegara ga pernah dikasih menang sekalipun, sehabis dpt JP itu..duit JP dah gua ambil smw seh,tp cuma kepalanya aja,ekor nya yg itungannya receh,,600k buat maen lagi..sampe abis ga pernah narik sekalipun..mungkin akun gua dah ditandai..jd ga prnah bisa menang lagi..😂 Buat pelajaran aja untuk semuanya..yg ga percaya silahkan lanjutin aja..tenang..trotoar masih luas buat tidur..😂😂😂",http://www.youtube.com/@adikarasmuth2840,positif
262,@msolih656,Assola tukhoerumminsnnaum.....,Ugx-MnXw9hkHbPVlwyZ4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx-MnXw9hkHbPVlwyZ4AaABAg,2023-10-15 16:37:14,3,Assola tukhoerumminsnnaum.....,http://www.youtube.com/@msolih656,netral
263,@msolih656,Sule vs Roma... Tap tap tap tap tap....,Ugx-MnXw9hkHbPVlwyZ4AaABAg.9vuDwKNHpr_9vuEMlJEBfU,@msolih656,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx-MnXw9hkHbPVlwyZ4AaABAg.9vuDwKNHpr_9vuEMlJEBfU,2023-10-15 16:40:58,0,Sule vs Roma... Tap tap tap tap tap....,http://www.youtube.com/@msolih656,netral
264,@msolih656,Buka bukaan malam pertama.... Pengantin baru.... Apa buka baju.... Ia lah jangan lewat televisi aja....,Ugx-MnXw9hkHbPVlwyZ4AaABAg.9vuDwKNHpr_9vuFCrvQsf7,@msolih656,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx-MnXw9hkHbPVlwyZ4AaABAg.9vuDwKNHpr_9vuFCrvQsf7,2023-10-15 16:48:21,0,Buka bukaan malam pertama.... Pengantin baru.... Apa buka baju.... Ia lah jangan lewat televisi aja....,http://www.youtube.com/@msolih656,netral
265,@msolih656,😎,Ugx-MnXw9hkHbPVlwyZ4AaABAg.9vuDwKNHpr_9vuFK2NpN8A,@msolih656,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx-MnXw9hkHbPVlwyZ4AaABAg.9vuDwKNHpr_9vuFK2NpN8A,2023-10-15 16:49:20,0,😎,http://www.youtube.com/@msolih656,netral
266,@msolih656,2 oroang apa 20? 2 orang apa²⁰? Yang bener saja lah jangan suka bohong... Cuma pencet pencet dapatnya 2 orang.... Ikut pencet pencet aja... Ayo gas Ken...tangan di atas.....brather....sisters.... My friend... I love you...,UgxTYE9X9MxAz_GLoNx4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxTYE9X9MxAz_GLoNx4AaABAg,2023-10-15 16:19:51,0,2 oroang apa 20? 2 orang apa²⁰? Yang bener saja lah jangan suka bohong... Cuma pencet pencet dapatnya 2 orang.... Ikut pencet pencet aja... Ayo gas Ken...tangan di atas.....brather....sisters.... My friend... I love you...,http://www.youtube.com/@msolih656,netral
267,@Mas_indraa,Apapun alasannya klo judi online di indonesia mau stop. Ya aksesnya di close. Kelar. Klo msh mikir kesadaran msing2 pasti perkara sulit ada aja oknum2 yg pasti menggunakan,Ugyim4xwCk7hAjKSF794AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugyim4xwCk7hAjKSF794AaABAg,2023-10-15 13:09:27,0,Apapun alasannya klo judi online di indonesia mau stop. Ya aksesnya di close. Kelar. Klo msh mikir kesadaran msing2 pasti perkara sulit ada aja oknum2 yg pasti menggunakan,http://www.youtube.com/@Mas_indraa,positif
268,@billykuwal,siapa yg harusnya memberantas ya brantas lah....saya sangat setuju akan di brantasnya judi online ataupun judi offline,Ugx9T8bG3dLNT_5Y5qx4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx9T8bG3dLNT_5Y5qx4AaABAg,2023-10-15 10:50:39,0,siapa yg harusnya memberantas ya brantas lah....saya sangat setuju akan di brantasnya judi online ataupun judi offline,http://www.youtube.com/@billykuwal,positif
269,@msolih656,?,Ugx0b1Df-cx6hoj67LV4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx0b1Df-cx6hoj67LV4AaABAg,2023-10-15 10:01:01,0,?,http://www.youtube.com/@msolih656,netral
270,@prasetio3187,"Berpolitik itu sulit, setiap langkah nya pasti diperdebatkan. Dari mulai keinginan untuk masuk saja sudah kepentok benar salah",Ugwqv7ZNL8TKr04H_9d4AaABAg,,1,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugwqv7ZNL8TKr04H_9d4AaABAg,2023-10-15 5:22:01,0,"Berpolitik itu sulit, setiap langkah nya pasti diperdebatkan. Dari mulai keinginan untuk masuk saja sudah kepentok benar salah",http://www.youtube.com/@prasetio3187,netral
271,@nobody-bz1vw,"Rakyat bodoh lebih suka ngabisin duitnya buat dikasih ke bandar drpd bayar pajak,, apa mending pemerintah bikin situs judi online nasional aja buat mengakomodasi orang"" Tolol ini.. Lumayan juga nambah apbn 200T",UgzrVenh5_I91nDygJB4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzrVenh5_I91nDygJB4AaABAg,2023-10-15 1:30:49,0,"Rakyat bodoh lebih suka ngabisin duitnya buat dikasih ke bandar drpd bayar pajak,, apa mending pemerintah bikin situs judi online nasional aja buat mengakomodasi orang"" Tolol ini.. Lumayan juga nambah apbn 200T",http://www.youtube.com/@nobody-bz1vw,positif
272,@rahmatulloh1233,jngn bahas perjudian ada kopasus tpi ngamananin hiburan sampay sekg kaya raya uang nya mungkin terliyunana,UgzOYMYIgPcx3-ZrQDl4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzOYMYIgPcx3-ZrQDl4AaABAg,2023-10-14 16:55:52,0,jngn bahas perjudian ada kopasus tpi ngamananin hiburan sampay sekg kaya raya uang nya mungkin terliyunana,http://www.youtube.com/@rahmatulloh1233,negatif
273,@user-il3dr2th8w,Tangkap admin dan bandar. Banyak di apartemen apartemen jakarta.,Ugzb4Cog3puP7-V6GqF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugzb4Cog3puP7-V6GqF4AaABAg,2023-10-14 14:58:04,0,Tangkap admin dan bandar. Banyak di apartemen apartemen jakarta.,http://www.youtube.com/@user-il3dr2th8w,positif
274,@linokurniawan,Di facebook banyak iklan judi,UgyvbLGJybFRFf9eumR4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyvbLGJybFRFf9eumR4AaABAg,2023-10-14 14:27:12,0,Di facebook banyak iklan judi,http://www.youtube.com/@linokurniawan,netral
275,@wwanjawa,Situsnya judi online soalnya di biarkan masuk melalui iklan iklan di mudia facebook youtube google dan masih banyak lagi mana bisa di brantas...,Ugys6TIpmcc_COKkZxJ4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugys6TIpmcc_COKkZxJ4AaABAg,2023-10-14 13:24:46,0,Situsnya judi online soalnya di biarkan masuk melalui iklan iklan di mudia facebook youtube google dan masih banyak lagi mana bisa di brantas...,http://www.youtube.com/@wwanjawa,negatif
276,@isalzias8355,coba 200 t itu buat beli baju beli makanan sembako pasti ekonomi cepet pulih lah ini 200t nguap begitu aja apa lagi uang itu keluar negeri hadeq,UgzNAiZWTDZh273qpBp4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzNAiZWTDZh273qpBp4AaABAg,2023-10-14 12:18:05,0,coba 200 t itu buat beli baju beli makanan sembako pasti ekonomi cepet pulih lah ini 200t nguap begitu aja apa lagi uang itu keluar negeri hadeq,http://www.youtube.com/@isalzias8355,positif
277,@cinelliestrada3228,Kejahatan yang tidak bisa diberantas pasti melibatkan si pemberantas kejahatan dan kroni-kroninya.,Ugzzn1pjoFKszmirzmt4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugzzn1pjoFKszmirzmt4AaABAg,2023-10-14 11:37:52,0,Kejahatan yang tidak bisa diberantas pasti melibatkan si pemberantas kejahatan dan kroni-kroninya.,http://www.youtube.com/@cinelliestrada3228,negatif
278,@naminasution1349,"Mana nih yang ""kontennya makin ke sini, makin ke sana""",UgykBHzhhvjueOOjcNV4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgykBHzhhvjueOOjcNV4AaABAg,2023-10-14 11:30:21,0,"Mana nih yang ""kontennya makin ke sini, makin ke sana""",http://www.youtube.com/@naminasution1349,netral
279,@koko22official19,Bismillahirrahmanirrahim 2034 Mas Aiman Wicaksono Presiden,UgyJzhVYu9pxAhJ75BZ4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyJzhVYu9pxAhJ75BZ4AaABAg,2023-10-14 11:18:54,0,Bismillahirrahmanirrahim 2034 Mas Aiman Wicaksono Presiden,http://www.youtube.com/@koko22official19,netral
280,@domingusabani6420,Dulu togel hadir untk orang menaruh mimpi dalam lotre ini dan tidak terlalu meresahkan namun ketika kehadiran slot ini membuat banyak orang kehilangan uang bahkan harta benda. 😢😢 Stop main slot..xxxx,Ugzn11prAUdt3XvEHmF4AaABAg,,1,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugzn11prAUdt3XvEHmF4AaABAg,2023-10-14 9:35:23,0,Dulu togel hadir untk orang menaruh mimpi dalam lotre ini dan tidak terlalu meresahkan namun ketika kehadiran slot ini membuat banyak orang kehilangan uang bahkan harta benda. 😢😢 Stop main slot..xxxx,http://www.youtube.com/@domingusabani6420,negatif
281,@asyerjacob7767,Mndg gak usah nyaleg mas ketika orang baik pun jk bnyk godaan stlh jd dan memangku jabatan bs jg kebawa arus,UgwnfAc784rsGAWJo5t4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgwnfAc784rsGAWJo5t4AaABAg,2023-10-14 9:02:28,0,Mndg gak usah nyaleg mas ketika orang baik pun jk bnyk godaan stlh jd dan memangku jabatan bs jg kebawa arus,http://www.youtube.com/@asyerjacob7767,netral
282,@mohamadfebrian2445,tmn gua maen gituan bisa rokok masih minta trus haha,UgzHUUY1JfCmaesOW4h4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzHUUY1JfCmaesOW4h4AaABAg,2023-10-14 6:33:20,0,tmn gua maen gituan bisa rokok masih minta trus haha,http://www.youtube.com/@mohamadfebrian2445,negatif
283,@suaraburung8145,Bener yang pada main dibilangin marah2 ngomel2,UgwJkKKmSMZc_KGriGN4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgwJkKKmSMZc_KGriGN4AaABAg,2023-10-14 6:30:03,0,Bener yang pada main dibilangin marah2 ngomel2,http://www.youtube.com/@suaraburung8145,negatif
284,@yangikhlas956,"Saya pernah bekerja di dalam website judi online dan menang yang terjadi sangatlah diluar Nurul , menurut saya sudah cukup untuk jadikan itu semua pelajaran , intinya di dalam sana karyawan yang bekerja itu bisa dapat gaji yang lumayan dan bonus per 3 bulan yang cukup besar",Ugyv-hzlfzZLenOlNfp4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugyv-hzlfzZLenOlNfp4AaABAg,2023-10-14 4:33:35,0,"Saya pernah bekerja di dalam website judi online dan menang yang terjadi sangatlah diluar Nurul , menurut saya sudah cukup untuk jadikan itu semua pelajaran , intinya di dalam sana karyawan yang bekerja itu bisa dapat gaji yang lumayan dan bonus per 3 bulan yang cukup besar",http://www.youtube.com/@yangikhlas956,negatif
330,@neexeer7730,brantas semua bandar judinya pak,Ugw0o4bEHdVBQ9gcO_V4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugw0o4bEHdVBQ9gcO_V4AaABAg,2023-10-14 1:54:03,0,brantas semua bandar judinya pak,http://www.youtube.com/@neexeer7730,positif
331,@vaibhavrana248n,"ahelah , pada kocak yg komen bawa bawa situs Sctvpoker",Ugz6sFL-3NChENgGgkZ4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugz6sFL-3NChENgGgkZ4AaABAg,2023-10-14 1:54:03,0,"ahelah , pada kocak yg komen bawa bawa situs Sctvpoker",http://www.youtube.com/@vaibhavrana248n,netral
332,@ahmadbeautiful6901,"Perasaan artis banyak banget yg di endorse situs yuk69,tapi cuma selebgram aja nih yg di cyduk🤔",UgyEMVH4AqtSEnOGGL94AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyEMVH4AqtSEnOGGL94AaABAg,2023-10-14 1:54:03,0,"Perasaan artis banyak banget yg di endorse situs yuk69,tapi cuma selebgram aja nih yg di cyduk🤔",http://www.youtube.com/@ahmadbeautiful6901,positif
333,@gurwinder011_,"ah ajg judi lagi , slot lagi Sctvpoker lagi",UgwP3bPu8Z1sN5Z5BnB4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgwP3bPu8Z1sN5Z5BnB4AaABAg,2023-10-14 1:54:03,0,"ah ajg judi lagi , slot lagi Sctvpoker lagi",http://www.youtube.com/@gurwinder011_,positif
334,@nofun1206,"Asli heran banget sama masyarakat indonesia, padahal mayoritas muslim. Tpi banyak yg judi online",UgyYfsHpBmW35P-fHJR4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgyYfsHpBmW35P-fHJR4AaABAg,2023-10-14 1:47:16,0,"Asli heran banget sama masyarakat indonesia, padahal mayoritas muslim. Tpi banyak yg judi online",http://www.youtube.com/@nofun1206,netral
335,@andrispasaribu9039,pencucian uang paling efektif dan susah di lacak adalah mata uang digital (crypto currency),UgxrgfNt5IF1RhqBZwF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxrgfNt5IF1RhqBZwF4AaABAg,2023-10-14 1:14:07,0,pencucian uang paling efektif dan susah di lacak adalah mata uang digital (crypto currency),http://www.youtube.com/@andrispasaribu9039,netral
336,@boychannel2981,Yg maling uang rakyat itu aja di beresin ... Itu aja ga beres2 dari jaman kapan..,UgwpAB6mg6IkIIfbUCZ4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgwpAB6mg6IkIIfbUCZ4AaABAg,2023-10-14 0:56:11,0,Yg maling uang rakyat itu aja di beresin ... Itu aja ga beres2 dari jaman kapan..,http://www.youtube.com/@boychannel2981,negatif
337,@user-zr4vr3uk2x,Satu2 nya cara dengan menutup internet ...kembali ke awal zaman dulu ....kl cuma di tutup situs nya aja...menurut ku gak bakal berjalan...karena oknum pemerintah bermain....karena situs judi online di indonesia mati satu tumbuh 3-10 situs....kasihan generasi anak2 sekarang...sudah rusak akhlak dan tata krama nya.,UgwEFpydquKyyhziqKh4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgwEFpydquKyyhziqKh4AaABAg,2023-10-14 0:50:14,0,Satu2 nya cara dengan menutup internet ...kembali ke awal zaman dulu ....kl cuma di tutup situs nya aja...menurut ku gak bakal berjalan...karena oknum pemerintah bermain....karena situs judi online di indonesia mati satu tumbuh 3-10 situs....kasihan generasi anak2 sekarang...sudah rusak akhlak dan tata krama nya.,http://www.youtube.com/@user-zr4vr3uk2x,positif
338,@ikancupang4526,"Tuh dewan yg viral wkt sidang lg brjudi,,mlhn nyalon lg",UgzQZVBiGCp9kHIuwa94AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgzQZVBiGCp9kHIuwa94AaABAg,2023-10-13 15:41:00,0,"Tuh dewan yg viral wkt sidang lg brjudi,,mlhn nyalon lg",http://www.youtube.com/@ikancupang4526,netral
339,@firmanmuntaha8350,"Gw punya solusi biar putaran uangnya macet dan win2 caranya 1.buat akun di setiap tempat judi 2.cek buat deposit kan disitu ada no rek,transfer onlen dll, polisi bisa bekukan dan sita uangnya untuk negara 3.buat matiin harus masuk dlu disitu bisa jadi bukti dr website2 judi 4.padahal gampang caranya tp apa? Ya balik lg ada penguasa besar yang megang kendal atas judi tersebut dan banyak oknum yang bakal ikut keseret . 5.percuma diblokir mending bekuin akun banknya sampe keakar simple but nobody want to do that. 😂",UgxTjwqmbCTVUJKVXRF4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxTjwqmbCTVUJKVXRF4AaABAg,2023-10-13 9:39:05,0,"Gw punya solusi biar putaran uangnya macet dan win2 caranya 1.buat akun di setiap tempat judi 2.cek buat deposit kan disitu ada no rek,transfer onlen dll, polisi bisa bekukan dan sita uangnya untuk negara 3.buat matiin harus masuk dlu disitu bisa jadi bukti dr website2 judi 4.padahal gampang caranya tp apa? Ya balik lg ada penguasa besar yang megang kendal atas judi tersebut dan banyak oknum yang bakal ikut keseret . 5.percuma diblokir mending bekuin akun banknya sampe keakar simple but nobody want to do that. 😂",http://www.youtube.com/@firmanmuntaha8350,positif
340,@intansoniaapriani9538,Gemes sama pembawa podcast nya. Njeglek banget sm mas aiman,Ugxx9mVPYkA09z75YVx4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugxx9mVPYkA09z75YVx4AaABAg,2023-10-13 9:22:05,0,Gemes sama pembawa podcast nya. Njeglek banget sm mas aiman,http://www.youtube.com/@intansoniaapriani9538,netral
341,@mageepic7523,"Yg saya heran sebelum kasus pembunuhan josua mencuat,sering banget dapet sms slot judi online,diiming²i dapet 10-20jt,tapi stlah kasus itu mencuat smpe sekarang gk pernah dapet lagi biar satu sms pun,apakah ada kaitanya?sumpah nanya",UgywM710UFP_XTKKqvV4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgywM710UFP_XTKKqvV4AaABAg,2023-10-13 9:15:39,0,"Yg saya heran sebelum kasus pembunuhan josua mencuat,sering banget dapet sms slot judi online,diiming²i dapet 10-20jt,tapi stlah kasus itu mencuat smpe sekarang gk pernah dapet lagi biar satu sms pun,apakah ada kaitanya?sumpah nanya",http://www.youtube.com/@mageepic7523,netral
342,@arieskurniawan7212,Kemenangan Terbesar Dari Berjudi Adalah BERHENTI,Ugx8obdmqTTkw7Vcc1d4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=Ugx8obdmqTTkw7Vcc1d4AaABAg,2023-10-13 8:13:13,0,Kemenangan Terbesar Dari Berjudi Adalah BERHENTI,http://www.youtube.com/@arieskurniawan7212,positif
343,@kurangupdate4609,MANA KAKAK SOLUSINYA...,UgxwjxM0obJ06OcwYYt4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxwjxM0obJ06OcwYYt4AaABAg,2023-10-13 7:25:39,0,MANA KAKAK SOLUSINYA...,http://www.youtube.com/@kurangupdate4609,negatif
344,@KakYog,Ayok serentak tidak deposit judi online. Klo ga ada deposit saya yakin bandar 100000% gulung tikar !,UgxIYA4XcyIc06sW7Zl4AaABAg,,4,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxIYA4XcyIc06sW7Zl4AaABAg,2023-10-13 5:35:13,0,Ayok serentak tidak deposit judi online. Klo ga ada deposit saya yakin bandar 100000% gulung tikar !,http://www.youtube.com/@KakYog,negatif
345,@adambatres9229,"ini ""kasisolusi"" tetap ga ada juga solusi. ga akan sanggup negara ini berantas permainan judi ini,semua petinggi keamanan negara ini tau siapa pemilik judi ini. batas kerja keamanan negara ini menangkapi pelaku hanya coro² aj,ditangkap si coro di peras untuk menebus agar tidak ditahan ancaman kasus 303.",UgxZi08Dvi8esIDCJzp4AaABAg,,0,https://www.youtube.com/watch?v=1F_C4ESr3q0&lc=UgxZi08Dvi8esIDCJzp4AaABAg,2023-10-13 5:04:24,0,"ini ""kasisolusi"" tetap ga ada juga solusi. ga akan sanggup negara ini berantas permainan judi ini,semua petinggi keamanan negara ini tau siapa pemilik judi ini. batas kerja keamanan negara ini menangkapi pelaku hanya coro² aj,ditangkap si coro di peras untuk menebus agar tidak ditahan ancaman kasus 303.",http://www.youtube.com/@adambatres9229,negatif
